article_id,candidate_id,order,source_witness_id,source_pdf_page,source_printed_page,source_ocr_line_start,source_ocr_line_end,headword_es_ocr,cora_ocr,raw_span_ocr,separator_type,page_alignment_status,extraction_confidence,machine_status,machine_rationale,authority_status,release_eligible,human_verified
ORT1888-art-001573,ORT1888-cand-001573,1573,ORTEGA1888-TEPIC-IA,72,68,3900,3905,"Oler, hechar de si olor","Te. Ñe,","Oler, hechar de si olor. — Te. Ñe, | vtmmmm",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001574,ORT1888-cand-001574,1574,ORTEGA1888-TEPIC-IA,73,69,3912,3913,Oler con el olfato,Euchm. Neti.,Oler con el olfato.— Euchm. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001575,ORT1888-cand-001575,1575,ORTEGA1888-TEPIC-IA,73,69,3914,3915,Oler mal,Tecñré. Ne,Oler mal.— Tecñré. Ne,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001576,ORT1888-cand-001576,1576,ORTEGA1888-TEPIC-IA,73,69,3916,3917,Ollar,Xárit.,Ollar. -Xárit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001577,ORT1888-cand-001577,1577,ORTEGA1888-TEPIC-IA,73,69,3918,3919,Olvido,Huaxcihriat.,Olvido. — Huaxcihriat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001578,ORT1888-cand-001578,1578,ORTEGA1888-TEPIC-IA,73,69,3920,3921,Olorosa cosa,Té.,Olorosa cosa.- — Té.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001579,ORT1888-cand-001579,1579,ORTEGA1888-TEPIC-IA,73,69,3922,3923,Olvidar,Aohuáxe. Neti.,Olvidar. — Aohuáxe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001580,ORT1888-cand-001580,1580,ORTEGA1888-TEPIC-IA,73,69,3924,3925,Ombligo,Zepútzite.,"Ombligo, — Zepútzite.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001581,ORT1888-cand-001581,1581,ORTEGA1888-TEPIC-IA,73,69,3926,3927,Ombro de hombre,Nahpoariti,Ombro de hombre.— Nahpoariti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001582,ORT1888-cand-001582,1582,ORTEGA1888-TEPIC-IA,73,69,3928,3929,Oprimir,Uitetzinazt.. Nete.,Oprimir.-^ Uitetzinazt.. Nete.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001583,ORT1888-cand-001583,1583,ORTEGA1888-TEPIC-IA,73,69,3930,3931,Oprimido estar,Ucatna. N.,Oprimido estar.— Ucatna. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001584,ORT1888-cand-001584,1584,ORTEGA1888-TEPIC-IA,73,69,3932,3933,Orar á Dios,Vcubé. Nencubé.,Orar á Dios. — Vcubé. Nencubé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001585,ORT1888-cand-001585,1585,ORTEGA1888-TEPIC-IA,73,69,3934,3935,Oración,Cubéhat.,Oración. — Cubéhat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001586,ORT1888-cand-001586,1586,ORTEGA1888-TEPIC-IA,73,69,3936,3937,Orador tal,Vcubihuáme. pl. tzi.,Orador tal.— Vcubihuáme. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001587,ORT1888-cand-001587,1587,ORTEGA1888-TEPIC-IA,73,69,3938,3939,Ordeñar,Haché Neti.,Ordeñar; --Haché Neti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001588,ORT1888-cand-001588,1588,ORTEGA1888-TEPIC-IA,73,69,3940,3941,Orégano de la tierra,A.cuaxá,Orégano de la tierra. ^— A.cuaxá,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001589,ORT1888-cand-001589,1589,ORTEGA1888-TEPIC-IA,73,69,3942,3943,Oreja,Naxaihti.,Oreja. — Naxaihti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001590,ORT1888-cand-001590,1590,ORTEGA1888-TEPIC-IA,73,69,3944,3945,Orejear,Busca menear las orejas.,Orejear. — Busca menear las orejas.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001591,ORT1888-cand-001591,1591,ORTEGA1888-TEPIC-IA,73,69,3946,3947,Orilla de la agua,Haihketzé.,Orilla de la agua. — Haihketzé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001592,ORT1888-cand-001592,1592,ORTEGA1888-TEPIC-IA,73,69,3948,3949,Orina,Busca meados.,Orina. — Busca meados.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001593,ORT1888-cand-001593,1593,ORTEGA1888-TEPIC-IA,73,69,3950,3951,Orinar,Busca mear.,Orinar. — Busca mear.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001594,ORT1888-cand-001594,1594,ORTEGA1888-TEPIC-IA,73,69,3952,3953,Ortiga,Ytzizcai.,Ortiga. — Ytzizcai.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001595,ORT1888-cand-001595,1595,ORTEGA1888-TEPIC-IA,73,69,3954,3955,Osado ser,Huatahuá. Nateneá.,Osado ser. — Huatahuá. Nateneá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001596,ORT1888-cand-001596,1596,ORTEGA1888-TEPIC-IA,73,69,3956,3957,"Oso, animal",Atzet. pl. tzi.,"Oso, animal. — Atzet. pl. tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001597,ORT1888-cand-001597,1597,ORTEGA1888-TEPIC-IA,73,69,3958,3959,Otoño,-Bita.,Otoño.- -Bita.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001598,ORT1888-cand-001598,1598,ORTEGA1888-TEPIC-IA,73,69,3960,3961,Otorgar la petición,Xebe. Neti.,Otorgar la petición. — Xebe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001599,ORT1888-cand-001599,1599,ORTEGA1888-TEPIC-IA,73,69,3962,3963,Otra vez,Chatáhuatzi.,Otra vez. — Chatáhuatzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001600,ORT1888-cand-001600,1600,ORTEGA1888-TEPIC-IA,72,68,3964,3966,Otro,"0""ut.","Otro. — 0""ut.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001601,ORT1888-cand-001601,1601,ORTEGA1888-TEPIC-IA,73,69,3967,3967,Pacer,Huacuáite. Neti.,Pacer. — Huacuáite. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001602,ORT1888-cand-001602,1602,ORTEGA1888-TEPIC-IA,73,69,3968,3973,Paciencia tener,Titzahaaté. Ne.,Paciencia tener. — Titzahaaté. Ne. | ',em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001603,ORT1888-cand-001603,1603,ORTEGA1888-TEPIC-IA,74,70,3977,3978,Paciente,Titzahuateácame. pl. tzi.,Paciente. — Titzahuateácame. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001604,ORT1888-cand-001604,1604,ORTEGA1888-TEPIC-IA,73,69,3979,3980,Paciencia,Titzahuéat.,Paciencia. — Titzahuéat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001605,ORT1888-cand-001605,1605,ORTEGA1888-TEPIC-IA,74,70,3981,3982,Padecer,Teupuáihte. Netimpuáite.,Padecer. — Teupuáihte. Netimpuáite.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001606,ORT1888-cand-001606,1606,ORTEGA1888-TEPIC-IA,74,70,3983,3984,Padrastro,Tiyaóppaári .,Padrastro. — Tiyaóppaári .,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001607,ORT1888-cand-001607,1607,ORTEGA1888-TEPIC-IA,74,70,3985,3986,Padre,Tiyaóppa.,Padre. — Tiyaóppa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001608,ORT1888-cand-001608,1608,ORTEGA1888-TEPIC-IA,74,70,3987,3988,Pagar deuda,Anahchitene. Neti.,Pagar deuda. — Anahchitene. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001609,ORT1888-cand-001609,1609,ORTEGA1888-TEPIC-IA,74,70,3989,3990,Paga tal,Nahchiterit.,Paga tal. — Nahchiterit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001610,ORT1888-cand-001610,1610,ORTEGA1888-TEPIC-IA,74,70,3991,3992,"Paja, generalmente",Euxaiiti.,"Paja, generalmente. — Euxaiiti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001611,ORT1888-cand-001611,1611,ORTEGA1888-TEPIC-IA,74,70,3993,3994,Palabra,Neúcari t.,Palabra. — Neúcari t.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001612,ORT1888-cand-001612,1612,ORTEGA1888-TEPIC-IA,74,70,3995,3996,"Palma, árbol conocido",Takéti.,"Palma, árbol conocido. — Takéti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001613,ORT1888-cand-001613,1613,ORTEGA1888-TEPIC-IA,74,70,3997,3998,Palma otra,Vcait.,Palma otra. — Vcait.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001614,ORT1888-cand-001614,1614,ORTEGA1888-TEPIC-IA,74,70,3999,4000,Palo,Coujet.,Palo. — Coujet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001615,ORT1888-cand-001615,1615,ORTEGA1888-TEPIC-IA,74,70,4001,4004,Palo para escavar tierra,Busca coa.,Palo para escavar tierra. — Busca coa. | Paletilla del brazo. —,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001616,ORT1888-cand-001616,1616,ORTEGA1888-TEPIC-IA,74,70,4005,4006,Palillo oloroso,Caraihuáriti,Palillo oloroso. — Caraihuáriti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001617,ORT1888-cand-001617,1617,ORTEGA1888-TEPIC-IA,74,70,4007,4008,Paloma,Aniuet.,Paloma. — Aniuet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001618,ORT1888-cand-001618,1618,ORTEGA1888-TEPIC-IA,74,70,4009,4010,Palpar con las manos,Mué. Metí.,Palpar con las manos. — Mué. Metí.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001619,ORT1888-cand-001619,1619,ORTEGA1888-TEPIC-IA,74,70,4011,4012,Pan generalmente,Hamuit.,Pan generalmente.- — Hamuit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001620,ORT1888-cand-001620,1620,ORTEGA1888-TEPIC-IA,74,70,4013,4014,Panza,Xáyet.,Panza. — Xáyet.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001621,ORT1888-cand-001621,1621,ORTEGA1888-TEPIC-IA,74,70,4015,4016,Pandearse,Ai teauhá. Neiteuhá,Pandearse.— Ai teauhá. Neiteuhá,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001622,ORT1888-cand-001622,1622,ORTEGA1888-TEPIC-IA,74,70,4017,4018,Paño de lino ó de lana,Taziti.,Paño de lino ó de lana. — Taziti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001623,ORT1888-cand-001623,1623,ORTEGA1888-TEPIC-IA,74,70,4019,4020,Paño tener en la cara,Ahuaraví. N.,Paño tener en la cara. — Ahuaraví. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001624,ORT1888-cand-001624,1624,ORTEGA1888-TEPIC-IA,74,70,4021,4022,Pantanos aver,Huavinie.,Pantanos aver. — Huavinie.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001625,ORT1888-cand-001625,1625,ORTEGA1888-TEPIC-IA,74,70,4023,4024,Pantorrilla,Huáorit.,Pantorrilla. — Huáorit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001626,ORT1888-cand-001626,1626,ORTEGA1888-TEPIC-IA,74,70,4025,4026,"Papa, fruta conocida",TVz/puatzi.,"Papa, fruta conocida. --TVz/puatzi.",hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001627,ORT1888-cand-001627,1627,ORTEGA1888-TEPIC-IA,74,70,4027,4028,Papel,Yüxarit.,Papel. -Yüxarit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001628,ORT1888-cand-001628,1628,ORTEGA1888-TEPIC-IA,74,70,4029,4030,Para qué?,Aeineita?,Para qué? — Aeineita?,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001629,ORT1888-cand-001629,1629,ORTEGA1888-TEPIC-IA,74,70,4031,4032,"Pararse, ponerse en pie",Ache. N.,"Pararse, ponerse en pie. — Ache. N.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001630,ORT1888-cand-001630,1630,ORTEGA1888-TEPIC-IA,74,70,4033,4034,Pararse el que corre,Huatécha. Natéchax.,Pararse el que corre. — Huatécha. Natéchax.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001631,ORT1888-cand-001631,1631,ORTEGA1888-TEPIC-IA,74,70,4035,4036,Pardo color,Taxa.,Pardo color. — Taxa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001632,ORT1888-cand-001632,1632,ORTEGA1888-TEPIC-IA,74,70,4037,4038,Parecer lo perdido,Huacéhri. Naircé.,Parecer lo perdido. — Huacéhri. Naircé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001633,ORT1888-cand-001633,1633,ORTEGA1888-TEPIC-IA,74,70,4039,4044,Parecer á otro,Apucuputeacanéri. Apuennuteaca-,Parecer á otro.- Apucuputeacanéri. Apuennuteaca- | n,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001634,ORT1888-cand-001634,1634,ORTEGA1888-TEPIC-IA,75,71,4051,4052,Pareja cosa,^Vxápuamecheá.,Pareja cosa.— ^Vxápuamecheá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001635,ORT1888-cand-001635,1635,ORTEGA1888-TEPIC-IA,75,71,4053,4054,Pares de la que pave,Capí.,Pares de la que pave. — Capí.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001636,ORT1888-cand-001636,1636,ORTEGA1888-TEPIC-IA,75,71,4055,4056,Parida,Nuecaréme. pl. tzi.,"Parida. ,— Nuecaréme. pl. tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001637,ORT1888-cand-001637,1637,ORTEGA1888-TEPIC-IA,75,71,4057,4058,Parir,Nue. Neti,Parir.— Nue. Neti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001638,ORT1888-cand-001638,1638,ORTEGA1888-TEPIC-IA,75,71,4059,4060,Pariente,Tiihuá.,Pariente.^— Tiihuá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001639,ORT1888-cand-001639,1639,ORTEGA1888-TEPIC-IA,75,71,4061,4064,Parlar,"Xahta. Neti,","Parlar. — Xahta. Neti, | Partear, ayudar á parir.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001640,ORT1888-cand-001640,1640,ORTEGA1888-TEPIC-IA,75,71,4065,4066,Partir en partes,Tara.,Partir en partes. — Tara.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001641,ORT1888-cand-001641,1641,ORTEGA1888-TEPIC-IA,75,71,4067,4068,Parlero,Tixaxatame. pl. tzi.,Parlero. — Tixaxatame. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001642,ORT1888-cand-001642,1642,ORTEGA1888-TEPIC-IA,75,71,4069,4070,Pascua florida,Xuxut. pascua.,Pascua florida. — Xuxut. pascua.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001643,ORT1888-cand-001643,1643,ORTEGA1888-TEPIC-IA,75,71,4071,4073,Pascua de Navidad,"Nuca, pascua.","Pascua de Navidad. — Nuca, pascua. | Pasar la flecha el blanco quedando atravesada en el cuer-",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001644,ORT1888-cand-001644,1644,ORTEGA1888-TEPIC-IA,75,71,4074,4076,po,Atné. N.,"po.^—Atné. N. | Pasar la flecha el blanco, pasando toda por la segunda he-",em_dash,anchored_same_page,medium,machine_accepted,same_page_anchor_support,machine_derived,True,False
ORT1888-art-001645,ORT1888-cand-001645,1645,ORTEGA1888-TEPIC-IA,75,71,4077,4078,rida,Anáhao. N,rida.— Anáhao. N,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001646,ORT1888-cand-001646,1646,ORTEGA1888-TEPIC-IA,75,71,4079,4080,Pasar ;í los otros que caminan,Amuáheyite.,Pasar ;í los otros que caminan. — Amuáheyite.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001647,ORT1888-cand-001647,1647,ORTEGA1888-TEPIC-IA,75,71,4081,4082,Pasar el rio á nado,"Antahaú. N. >,","Pasar el rio á nado. — Antahaú. N. >,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001648,ORT1888-cand-001648,1648,ORTEGA1888-TEPIC-IA,75,71,4083,4084,"Pasar el rio, nadar",Anta. N.,"Pasar el rio, nadar — Anta. N.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001649,ORT1888-cand-001649,1649,ORTEGA1888-TEPIC-IA,75,71,4085,4086,Pasar adelante,NAhévezt. N.,Pasar adelante — NAhévezt. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001650,ORT1888-cand-001650,1650,ORTEGA1888-TEPIC-IA,75,71,4087,4088,Pasar fruía,Yeuxa. Neti.,Pasar fruía. — Yeuxa. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001651,ORT1888-cand-001651,1651,ORTEGA1888-TEPIC-IA,75,71,4089,4090,"Pasearse, di vertirse",Pazeárubí.,"Pasearse, di vertirse. — Pazeárubí.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001652,ORT1888-cand-001652,1652,ORTEGA1888-TEPIC-IA,75,71,4091,4092,Pasión trabajosa,Puáihtzit.,Pasión trabajosa.-^ Puáihtzit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001653,ORT1888-cand-001653,1653,ORTEGA1888-TEPIC-IA,75,71,4093,4094,Pasto para las bestias,Euxixht'i.,Pasto para las bestias. — Euxixht'i.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001654,ORT1888-cand-001654,1654,ORTEGA1888-TEPIC-IA,75,71,4095,4096,Pasto aver,Hu^ü/xatá.,Pasto aver. — Hu^ü/xatá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001655,ORT1888-cand-001655,1655,ORTEGA1888-TEPIC-IA,75,71,4097,4098,Pasmarse la bestia,"AAuzcarutzá,","Pasmarse la bestia.— AAuzcarutzá,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001656,ORT1888-cand-001656,1656,ORTEGA1888-TEPIC-IA,75,71,4099,4100,Paso del rio,Antayéic.,Paso del rio. — Antayéic.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001657,ORT1888-cand-001657,1657,ORTEGA1888-TEPIC-IA,75,71,4101,4105,Pato,Moarúi. pl. tzi.,"Pato. — Moarúi. pl. tzi. | Pato de tierra Caliente encarnado, | tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001658,ORT1888-cand-001658,1658,ORTEGA1888-TEPIC-IA,75,71,4106,4107,Paves,Busca adarba.,Paves. — Busca adarba.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001659,ORT1888-cand-001659,1659,ORTEGA1888-TEPIC-IA,75,71,4108,4113,Pájaro generalmente,Busca ave.,Pájaro generalmente.— Busca ave. | Ne.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001660,ORT1888-cand-001660,1660,ORTEGA1888-TEPIC-IA,76,72,4120,4121,Pecado,Busca ofensa.,Pecado. — Busca ofensa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001661,ORT1888-cand-001661,1661,ORTEGA1888-TEPIC-IA,76,72,4122,4123,Pecador,Busca ofensor.,Pecador. — Busca ofensor.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001662,ORT1888-cand-001662,1662,ORTEGA1888-TEPIC-IA,76,72,4124,4125,Pecar,Busca ofender.,Pecar.— Busca ofender.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001663,ORT1888-cand-001663,1663,ORTEGA1888-TEPIC-IA,76,72,4126,4127,"Pez, ó pescador generalmente",Hucat,"Pez, ó pescador generalmente. — Hucat",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001664,ORT1888-cand-001664,1664,ORTEGA1888-TEPIC-IA,76,72,4128,4129,Pedazo,Pitzicai.,Pedazo.— Pitzicai.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001665,ORT1888-cand-001665,1665,ORTEGA1888-TEPIC-IA,76,72,4130,4131,Pedernal prieto para flechas,Teaca,Pedernal prieto para flechas. — Teaca,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001666,ORT1888-cand-001666,1666,ORTEGA1888-TEPIC-IA,76,72,4132,4133,Pedir,Huaviya. Neti.,Pedir. — Huaviya. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001667,ORT1888-cand-001667,1667,ORTEGA1888-TEPIC-IA,76,72,4134,4135,Pedorro,Earipúzte,Pedorro. — Earipúzte,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001668,ORT1888-cand-001668,1668,ORTEGA1888-TEPIC-IA,76,72,4136,4137,Pedo,Earit.,Pedo. — Earit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001669,ORT1888-cand-001669,1669,ORTEGA1888-TEPIC-IA,76,72,4138,4139,Perse,Eá. Nea.,Perse. — Eá. Nea.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001670,ORT1888-cand-001670,1670,ORTEGA1888-TEPIC-IA,76,72,4140,4141,"Pegar, generalmente",Bite. Neteu.,"Pegar, generalmente. — Bite. Neteu.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001671,ORT1888-cand-001671,1671,ORTEGA1888-TEPIC-IA,76,72,4142,4143,Pegarse los perros,Vbácatzi.,Pegarse los perros. — Vbácatzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001672,ORT1888-cand-001672,1672,ORTEGA1888-TEPIC-IA,76,72,4144,4145,Peinar,NCatze. Neti.,Peinar.— NCatze. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001673,ORT1888-cand-001673,1673,ORTEGA1888-TEPIC-IA,76,72,4146,4147,Peine,Busca escobeta.,Peine. — Busca escobeta.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001674,ORT1888-cand-001674,1674,ORTEGA1888-TEPIC-IA,76,72,4148,4149,"Pelar, quitar el pelo, r",Caye. Neti.,"Pelar, quitar el pelo, r— Caye. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001675,ORT1888-cand-001675,1675,ORTEGA1888-TEPIC-IA,76,72,4150,4151,"Pelar aves, desplumarlas",Busca desplumar,"Pelar aves, desplumarlas. — Busca desplumar",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001676,ORT1888-cand-001676,1676,ORTEGA1888-TEPIC-IA,76,72,4152,4153,"Pelar la sementera, limpiarla",Mua. Neti.,"Pelar la sementera, limpiarla. — Mua. Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001677,ORT1888-cand-001677,1677,ORTEGA1888-TEPIC-IA,76,72,4154,4155,Pelarse,Apiri é. Netipmé.,Pelarse.— Apiri é. Netipmé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
ORT1888-art-001678,ORT1888-cand-001678,1678,ORTEGA1888-TEPIC-IA,76,72,4156,4157,Pellejo,Nauérit.,Pellejo. — Nauérit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,True,False
