ID,Language_ID,Headword,Part_Of_Speech,Source,CHD_Candidate_ID,CHD_Source_Witness_ID,CHD_Source_PDF_Page,CHD_Source_Printed_Page,CHD_Source_OCR_Line_Start,CHD_Source_OCR_Line_End,CHD_Raw_Span_OCR,CHD_Separator_Type,CHD_Page_Alignment_Status,CHD_Extraction_Confidence,CHD_Machine_Status,CHD_Machine_Rationale,CHD_Authority_Status,CHD_Release_Eligible,CHD_Human_Verified
ORT1888-art-001507,spa,Nariz,,Ortega1888[66],ORT1888-cand-001507,ORTEGA1888-TEPIC-IA,70,66,3759,3760,Nariz. — Tzóriti-,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001508,spa,Nata azer la leche. &,,Ortega1888[66],ORT1888-cand-001508,ORTEGA1888-TEPIC-IA,70,66,3761,3761,Nata azer la leche. &. — Áucurahuaenacá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001509,spa,Natura de Macho,,Ortega1888[66],ORT1888-cand-001509,ORTEGA1888-TEPIC-IA,70,66,3762,3762,Natura de Macho. — Cainit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001510,spa,Natura de hembra,,Ortega1888[66],ORT1888-cand-001510,ORTEGA1888-TEPIC-IA,70,66,3763,3764,Natura de hembra.— Xapiti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001511,spa,Necesidad tener de alguna,,Ortega1888[66],ORT1888-cand-001511,ORTEGA1888-TEPIC-IA,70,66,3765,3765,"Necesidad tener de alguna. — Busca menester ser,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001512,spa,Negociar,,Ortega1888[66],ORT1888-cand-001512,ORTEGA1888-TEPIC-IA,70,66,3766,3771,"Negociar.— Huaviri. Neti, | ?*m",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001513,spa,N egociacioii,,Ortega1888[67],ORT1888-cand-001513,ORTEGA1888-TEPIC-IA,71,67,3775,3776,N egociacioii. — Hiraviriat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001514,spa,"Negro, color",,Ortega1888[67],ORT1888-cand-001514,ORTEGA1888-TEPIC-IA,71,67,3777,3778,"Negro, color. — Texúmá,-",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001515,spa,Negro hacer,,Ortega1888[67],ORT1888-cand-001515,ORTEGA1888-TEPIC-IA,71,67,3779,3780,Negro hacer.— Xiimave. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001516,spa,Nervio,,Ortega1888[67],ORT1888-cand-001516,ORTEGA1888-TEPIC-IA,71,67,3781,3782,Nervio.-^. Tata ti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001517,spa,"Nevar, caer nieve",,Ortega1888[67],ORT1888-cand-001517,ORTEGA1888-TEPIC-IA,71,67,3783,3784,"Nevar, caer nieve. — Ceritpuhuabét.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001518,spa,"Nidal- el ave, hazer nido",,Ortega1888[67],ORT1888-cand-001518,ORTEGA1888-TEPIC-IA,71,67,3785,3786,"Nidal- el ave, hazer nido. — Uchauhri. Neiuohauüi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001519,spa,Nido,,Ortega1888[67],ORT1888-cand-001519,ORTEGA1888-TEPIC-IA,71,67,3787,3788,"Nido.— Cía úrit,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001520,spa,Niebla aver. r,,Ortega1888[67],ORT1888-cand-001520,ORTEGA1888-TEPIC-IA,71,67,3789,3790,Niebla aver. r-Huáhaite.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001521,spa,Nieto ó nieta de la mugeiv,,Ortega1888[67],ORT1888-cand-001521,ORTEGA1888-TEPIC-IA,71,67,3791,3792,Nieto ó nieta de la mugeiv — : Tiyácuari.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001522,spa,"Nieto ó nieta, del varón",,Ortega1888[67],ORT1888-cand-001522,ORTEGA1888-TEPIC-IA,71,67,3793,3794,"Nieto ó nieta, del varón. — Tiyaxú",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001523,spa,Nieve,,Ortega1888[67],ORT1888-cand-001523,ORTEGA1888-TEPIC-IA,71,67,3795,3796,Nieve. — Córit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001524,spa,Ninguna cosa,,Ortega1888[67],ORT1888-cand-001524,ORTEGA1888-TEPIC-IA,71,67,3797,3798,Ninguna cosa — Busca nadie.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001525,spa,Ninguno,,Ortega1888[66],ORT1888-cand-001525,ORTEGA1888-TEPIC-IA,70,66,3799,3800,"Ninguno. ,— Busca nadie.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001526,spa,No,,Ortega1888[67],ORT1888-cand-001526,ORTEGA1888-TEPIC-IA,71,67,3801,3802,"No. — -Ehé, capu cañó, canui.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001527,spa,No ha mucho,,Ortega1888[67],ORT1888-cand-001527,ORTEGA1888-TEPIC-IA,71,67,3803,3804,No ha mucho. —Aucheámo.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001528,spa,"Noche, ado",,Ortega1888[67],ORT1888-cand-001528,ORTEGA1888-TEPIC-IA,71,67,3805,3806,"Noche, ado. — Teca.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001529,spa,Noche. r,,Ortega1888[67],ORT1888-cand-001529,ORTEGA1888-TEPIC-IA,71,67,3807,3808,Noche. r-Tecáriti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001530,spa,Nuez y Nogal,,Ortega1888[67],ORT1888-cand-001530,ORTEGA1888-TEPIC-IA,71,67,3809,3810,Nuez y Nogal. — Cáieü,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001531,spa,"Nombrar, poner nombre",,Ortega1888[67],ORT1888-cand-001531,ORTEGA1888-TEPIC-IA,71,67,3811,3812,"Nombrar, poner nombre —Busca llamar.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001532,spa,Nombre,,Ortega1888[67],ORT1888-cand-001532,ORTEGA1888-TEPIC-IA,71,67,3813,3814,Nombre. — Teahuaiit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001533,spa,Nones aver,,Ortega1888[67],ORT1888-cand-001533,ORTEGA1888-TEPIC-IA,71,67,3815,3816,Nones aver. — Captitihuá,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001534,spa,Nosotros,,Ortega1888[67],ORT1888-cand-001534,ORTEGA1888-TEPIC-IA,71,67,3817,3818,Nosotros. — Tteáhmo.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001535,spa,Noticiar,,Ortega1888[67],ORT1888-cand-001535,ORTEGA1888-TEPIC-IA,71,67,3819,3820,Noticiar. — -Huaixáte. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001536,spa,Noticia,,Ortega1888[67],ORT1888-cand-001536,ORTEGA1888-TEPIC-IA,71,67,3821,3822,Noticia. — Yxtiat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001537,spa,Notorio sei,,Ortega1888[67],ORT1888-cand-001537,ORTEGA1888-TEPIC-IA,71,67,3823,3824,Notorio sei- — Hiiamuarerihuaca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001538,spa,Nuca de la cabeza,,Ortega1888[67],ORT1888-cand-001538,ORTEGA1888-TEPIC-IA,71,67,3825,3826,"Nuca de la cabeza,. — Catúrité.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001539,spa,Nuera,,Ortega1888[67],ORT1888-cand-001539,ORTEGA1888-TEPIC-IA,71,67,3827,3828,Nuera. — Temuni.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001540,spa,Nueva cosa,,Ortega1888[67],ORT1888-cand-001540,ORTEGA1888-TEPIC-IA,71,67,3829,3830,Nueva cosa — Ahcua.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001541,spa,Nuevamente,,Ortega1888[67],ORT1888-cand-001541,ORTEGA1888-TEPIC-IA,71,67,3831,3832,Nuevamente.. — Ahcuazt.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001542,spa,Nunca,,Ortega1888[67],ORT1888-cand-001542,ORTEGA1888-TEPIC-IA,71,67,3833,3834,Nunca.— ACapuanáco.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001543,spa,Nube,,Ortega1888[67],ORT1888-cand-001543,ORTEGA1888-TEPIC-IA,71,67,3835,3836,"Nube.,— Aiterit.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001544,spa,Nubes aver por todo el Cielo,,Ortega1888[67],ORT1888-cand-001544,ORTEGA1888-TEPIC-IA,71,67,3837,3842,Nubes aver por todo el Cielo. — Abébe. | 68,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001545,spa,Nubes aver,,Ortega1888[67],ORT1888-cand-001545,ORTEGA1888-TEPIC-IA,71,67,3843,3844,Nubes aver. — Aimiuteupú,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001546,spa,Nubes aver por los horizontes,,Ortega1888[68],ORT1888-cand-001546,ORTEGA1888-TEPIC-IA,72,68,3845,3846,Nubes aver por los horizontes — Amútbe.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001547,spa,Nubes aver azia el medio del Cielo,,Ortega1888[68],ORT1888-cand-001547,ORTEGA1888-TEPIC-IA,72,68,3847,3849,Nubes aver azia el medio del Cielo.— ^Ancábé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001548,spa,O. interj,,Ortega1888[68],ORT1888-cand-001548,ORTEGA1888-TEPIC-IA,72,68,3850,3851,O. interj. — Ahüi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001549,spa,O. disyune,,Ortega1888[68],ORT1888-cand-001549,ORTEGA1888-TEPIC-IA,72,68,3852,3853,O. disyune. — Narico.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001550,spa,Obedecer,,Ortega1888[68],ORT1888-cand-001550,ORTEGA1888-TEPIC-IA,72,68,3854,3855,Obedecer. — Atzahuate. Nete.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001551,spa,Obediente,,Ortega1888[68],ORT1888-cand-001551,ORTEGA1888-TEPIC-IA,72,68,3856,3857,Obediente .— Teat/ahuateacame. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001552,spa,Obediencia,,Ortega1888[68],ORT1888-cand-001552,ORTEGA1888-TEPIC-IA,72,68,3858,3859,Obediencia. — Tzahuátiat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001553,spa,Obligar,,Ortega1888[68],ORT1888-cand-001553,ORTEGA1888-TEPIC-IA,72,68,3860,3861,Obligar. — Cáne. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001554,spa,Obligación,,Ortega1888[68],ORT1888-cand-001554,ORTEGA1888-TEPIC-IA,72,68,3862,3863,Obligación.. — Cánihat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001555,spa,Obrar algo,,Ortega1888[68],ORT1888-cand-001555,ORTEGA1888-TEPIC-IA,72,68,3864,3865,Obrar algo. — Tahua. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001556,spa,"Obra asi, echara",,Ortega1888[68],ORT1888-cand-001556,ORTEGA1888-TEPIC-IA,72,68,3866,3867,"Obra asi, echara. — Tavilmt.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001557,spa,Obeja. r,,Ortega1888[68],ORT1888-cand-001557,ORTEGA1888-TEPIC-IA,72,68,3868,3869,Obeja. r— Cánax. pl. cri.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001558,spa,"Ocasión, dar á otro",,Ortega1888[68],ORT1888-cand-001558,ORTEGA1888-TEPIC-IA,72,68,3870,3871,"Ocasión, dar á otro. — Hutéhclie. Natehche.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001559,spa,Ocasión tal,,Ortega1888[68],ORT1888-cand-001559,ORTEGA1888-TEPIC-IA,72,68,3872,3873,Ocasión tal. — Huatéhcheziat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001560,spa,Ocultar,,Ortega1888[68],ORT1888-cand-001560,ORTEGA1888-TEPIC-IA,72,68,3874,3875,Ocultar. — Abata Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001561,spa,Odio ó enemistad,,Ortega1888[68],ORT1888-cand-001561,ORTEGA1888-TEPIC-IA,72,68,3876,3877,Odio ó enemistad. — Anxchviat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001562,spa,Odio tener,,Ortega1888[68],ORT1888-cand-001562,ORTEGA1888-TEPIC-IA,72,68,3878,3879,"Odio tener.— NHaxchvia, Neti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001563,spa,Ofender,,Ortega1888[68],ORT1888-cand-001563,ORTEGA1888-TEPIC-IA,72,68,3880,3881,Ofender — Xa cacare. Neteii.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001564,spa,Ofensa,,Ortega1888[68],ORT1888-cand-001564,ORTEGA1888-TEPIC-IA,72,68,3882,3883,Ofensa. —Xana cat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001565,spa,Ofensor,,Ortega1888[68],ORT1888-cand-001565,ORTEGA1888-TEPIC-IA,72,68,3884,3885,Ofensor. — Tixanacaiihuame pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001566,spa,Oficio propio del hombre,,Ortega1888[68],ORT1888-cand-001566,ORTEGA1888-TEPIC-IA,72,68,3886,3887,Oficio propio del hombre. — Muérit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001567,spa,"Oy, ado de tiempo",,Ortega1888[68],ORT1888-cand-001567,ORTEGA1888-TEPIC-IA,72,68,3888,3889,"Oy, ado de tiempo. — Tico.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001568,spa,"Oydo, sentido pai a oyr",,Ortega1888[68],ORT1888-cand-001568,ORTEGA1888-TEPIC-IA,72,68,3890,3891,"Oydo, sentido pai a oyr. ,— Namuáhxcat.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001569,spa,"Oydor, el que oye",,Ortega1888[68],ORT1888-cand-001569,ORTEGA1888-TEPIC-IA,72,68,3892,3893,"Oydor, el que oye. — Tinamuahcnme. pl. tzi,",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001570,spa,Oyr,,Ortega1888[68],ORT1888-cand-001570,ORTEGA1888-TEPIC-IA,72,68,3894,3895,Oyr. — Namuá. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001571,spa,Ojo,,Ortega1888[68],ORT1888-cand-001571,ORTEGA1888-TEPIC-IA,72,68,3896,3897,Ojo. — Hauziti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001572,spa,Olas hacer el agua,,Ortega1888[68],ORT1888-cand-001572,ORTEGA1888-TEPIC-IA,72,68,3898,3899,Olas hacer el agua. — xTeutehreyéca.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001573,spa,"Oler, hechar de si olor",,Ortega1888[68],ORT1888-cand-001573,ORTEGA1888-TEPIC-IA,72,68,3900,3905,"Oler, hechar de si olor. — Te. Ñe, | vtmmmm",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001574,spa,Oler con el olfato,,Ortega1888[69],ORT1888-cand-001574,ORTEGA1888-TEPIC-IA,73,69,3912,3913,Oler con el olfato.— Euchm. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001575,spa,Oler mal,,Ortega1888[69],ORT1888-cand-001575,ORTEGA1888-TEPIC-IA,73,69,3914,3915,Oler mal.— Tecñré. Ne,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001576,spa,Ollar,,Ortega1888[69],ORT1888-cand-001576,ORTEGA1888-TEPIC-IA,73,69,3916,3917,Ollar. -Xárit.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001577,spa,Olvido,,Ortega1888[69],ORT1888-cand-001577,ORTEGA1888-TEPIC-IA,73,69,3918,3919,Olvido. — Huaxcihriat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001578,spa,Olorosa cosa,,Ortega1888[69],ORT1888-cand-001578,ORTEGA1888-TEPIC-IA,73,69,3920,3921,Olorosa cosa.- — Té.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001579,spa,Olvidar,,Ortega1888[69],ORT1888-cand-001579,ORTEGA1888-TEPIC-IA,73,69,3922,3923,Olvidar. — Aohuáxe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001580,spa,Ombligo,,Ortega1888[69],ORT1888-cand-001580,ORTEGA1888-TEPIC-IA,73,69,3924,3925,"Ombligo, — Zepútzite.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001581,spa,Ombro de hombre,,Ortega1888[69],ORT1888-cand-001581,ORTEGA1888-TEPIC-IA,73,69,3926,3927,Ombro de hombre.— Nahpoariti,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001582,spa,Oprimir,,Ortega1888[69],ORT1888-cand-001582,ORTEGA1888-TEPIC-IA,73,69,3928,3929,Oprimir.-^ Uitetzinazt.. Nete.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001583,spa,Oprimido estar,,Ortega1888[69],ORT1888-cand-001583,ORTEGA1888-TEPIC-IA,73,69,3930,3931,Oprimido estar.— Ucatna. N.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001584,spa,Orar á Dios,,Ortega1888[69],ORT1888-cand-001584,ORTEGA1888-TEPIC-IA,73,69,3932,3933,Orar á Dios. — Vcubé. Nencubé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001585,spa,Oración,,Ortega1888[69],ORT1888-cand-001585,ORTEGA1888-TEPIC-IA,73,69,3934,3935,Oración. — Cubéhat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001586,spa,Orador tal,,Ortega1888[69],ORT1888-cand-001586,ORTEGA1888-TEPIC-IA,73,69,3936,3937,Orador tal.— Vcubihuáme. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001587,spa,Ordeñar,,Ortega1888[69],ORT1888-cand-001587,ORTEGA1888-TEPIC-IA,73,69,3938,3939,Ordeñar; --Haché Neti.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001588,spa,Orégano de la tierra,,Ortega1888[69],ORT1888-cand-001588,ORTEGA1888-TEPIC-IA,73,69,3940,3941,Orégano de la tierra. ^— A.cuaxá,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001589,spa,Oreja,,Ortega1888[69],ORT1888-cand-001589,ORTEGA1888-TEPIC-IA,73,69,3942,3943,Oreja. — Naxaihti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001590,spa,Orejear,,Ortega1888[69],ORT1888-cand-001590,ORTEGA1888-TEPIC-IA,73,69,3944,3945,Orejear. — Busca menear las orejas.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001591,spa,Orilla de la agua,,Ortega1888[69],ORT1888-cand-001591,ORTEGA1888-TEPIC-IA,73,69,3946,3947,Orilla de la agua. — Haihketzé.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001592,spa,Orina,,Ortega1888[69],ORT1888-cand-001592,ORTEGA1888-TEPIC-IA,73,69,3948,3949,Orina. — Busca meados.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001593,spa,Orinar,,Ortega1888[69],ORT1888-cand-001593,ORTEGA1888-TEPIC-IA,73,69,3950,3951,Orinar. — Busca mear.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001594,spa,Ortiga,,Ortega1888[69],ORT1888-cand-001594,ORTEGA1888-TEPIC-IA,73,69,3952,3953,Ortiga. — Ytzizcai.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001595,spa,Osado ser,,Ortega1888[69],ORT1888-cand-001595,ORTEGA1888-TEPIC-IA,73,69,3954,3955,Osado ser. — Huatahuá. Nateneá.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001596,spa,"Oso, animal",,Ortega1888[69],ORT1888-cand-001596,ORTEGA1888-TEPIC-IA,73,69,3956,3957,"Oso, animal. — Atzet. pl. tzi.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001597,spa,Otoño,,Ortega1888[69],ORT1888-cand-001597,ORTEGA1888-TEPIC-IA,73,69,3958,3959,Otoño.- -Bita.,hyphen_variant,matched_headword,medium,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001598,spa,Otorgar la petición,,Ortega1888[69],ORT1888-cand-001598,ORTEGA1888-TEPIC-IA,73,69,3960,3961,Otorgar la petición. — Xebe. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001599,spa,Otra vez,,Ortega1888[69],ORT1888-cand-001599,ORTEGA1888-TEPIC-IA,73,69,3962,3963,Otra vez. — Chatáhuatzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001600,spa,Otro,,Ortega1888[68],ORT1888-cand-001600,ORTEGA1888-TEPIC-IA,72,68,3964,3966,"Otro. — 0""ut.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001601,spa,Pacer,,Ortega1888[69],ORT1888-cand-001601,ORTEGA1888-TEPIC-IA,73,69,3967,3967,Pacer. — Huacuáite. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001602,spa,Paciencia tener,,Ortega1888[69],ORT1888-cand-001602,ORTEGA1888-TEPIC-IA,73,69,3968,3973,Paciencia tener. — Titzahaaté. Ne. | ',em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001603,spa,Paciente,,Ortega1888[70],ORT1888-cand-001603,ORTEGA1888-TEPIC-IA,74,70,3977,3978,Paciente. — Titzahuateácame. pl. tzi.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001604,spa,Paciencia,,Ortega1888[69],ORT1888-cand-001604,ORTEGA1888-TEPIC-IA,73,69,3979,3980,Paciencia. — Titzahuéat.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001605,spa,Padecer,,Ortega1888[70],ORT1888-cand-001605,ORTEGA1888-TEPIC-IA,74,70,3981,3982,Padecer. — Teupuáihte. Netimpuáite.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001606,spa,Padrastro,,Ortega1888[70],ORT1888-cand-001606,ORTEGA1888-TEPIC-IA,74,70,3983,3984,Padrastro. — Tiyaóppaári .,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001607,spa,Padre,,Ortega1888[70],ORT1888-cand-001607,ORTEGA1888-TEPIC-IA,74,70,3985,3986,Padre. — Tiyaóppa.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001608,spa,Pagar deuda,,Ortega1888[70],ORT1888-cand-001608,ORTEGA1888-TEPIC-IA,74,70,3987,3988,Pagar deuda. — Anahchitene. Neti.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001609,spa,Paga tal,,Ortega1888[70],ORT1888-cand-001609,ORTEGA1888-TEPIC-IA,74,70,3989,3990,Paga tal. — Nahchiterit.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001610,spa,"Paja, generalmente",,Ortega1888[70],ORT1888-cand-001610,ORTEGA1888-TEPIC-IA,74,70,3991,3992,"Paja, generalmente. — Euxaiiti.",em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
ORT1888-art-001611,spa,Palabra,,Ortega1888[70],ORT1888-cand-001611,ORTEGA1888-TEPIC-IA,74,70,3993,3994,Palabra. — Neúcari t.,em_dash,matched_headword,high,machine_accepted,direct_page_headword_match,machine_derived,true,false
